"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0000778","condensed nuclear chromosome kinetochore","7/693","16/21003",3.64458492279067e-07,7.49326660125762e-06,5.50907784118674e-06,"Ndc80/Nuf2/Bub1/Cenpa/Plk1/Ccnb1/Cenpe",7
"CC","GO:0042383","sarcolemma","20/693","162/21003",4.14694223905883e-07,7.92750139224665e-06,5.82832889579469e-06,"Col6a1/Aqp1/Anxa6/Slc2a4/Esr1/Col6a2/Slc38a2/Plec/Adcy5/Itga7/Dst/Atp2b4/Slc2a5/Synm/Bgn/Anxa2/Dysf/Atp1a3/Pgm5/Col6a3",20
"CC","GO:0098589","membrane region","33/693","378/21003",4.16425170409844e-07,7.92750139224665e-06,5.82832889579469e-06,"Stat6/Prkar2b/Cavin1/Aqp1/Slc2a4/Pecam1/Adcy5/App/Slc5a7/Hspd1/Casp8/Mall/Stoml2/Ret/Kras/Iqgap1/Cdh13/Ppp2r1b/Anxa2/Gnai2/Dysf/Gpc1/Myo1d/Lyn/Itga1/Tuba1c/Cavin2/F2r/Adam17/Mapk3/Eno1/Myadm/Ehd2",33
"CC","GO:0045121","membrane raft","32/693","365/21003",5.67463105696084e-07,1.0417001297421e-05,7.65861860695091e-06,"Stat6/Prkar2b/Cavin1/Aqp1/Slc2a4/Pecam1/Adcy5/App/Slc5a7/Hspd1/Casp8/Mall/Stoml2/Ret/Kras/Iqgap1/Cdh13/Ppp2r1b/Anxa2/Gnai2/Gpc1/Myo1d/Lyn/Itga1/Tuba1c/Cavin2/F2r/Adam17/Mapk3/Eno1/Myadm/Ehd2",32
"CC","GO:0005876","spindle microtubule","11/693","55/21003",1.48586371295453e-06,2.63356533951252e-05,1.93620716134547e-05,"Rab11a/Kif11/Birc5/Cdk1/Nusap1/Tpx2/Aurka/Plk1/Cenpe/Kif18b/Psrc1",11
"CC","GO:0005871","kinesin complex","11/693","56/21003",1.79447157434694e-06,3.07452796404775e-05,2.26040454452825e-05,"Kif20a/Kif11/Kif26a/Kif2c/Kif22/Kif23/Kif4/Cenpe/Kif18b/Kif1b/Kifc1",11
"CC","GO:0098687","chromosomal region","27/693","298/21003",2.31503873395617e-06,3.75429278042057e-05,2.76017019899854e-05,"Fmr1/Psen2/Ncapg/Birc5/Hmbox1/Mtbp/Sgo1/Ndc80/Sgo2a/Cenpf/Nek2/Nuf2/Knl1/Knstrn/Bub1/Aurka/Kif2c/Cdca8/Cenpa/Mad2l1/Plk1/Mki67/Pif1/Ccnb1/A730008H23Rik/Cenpe/Cenpm",27
"CC","GO:0005581","collagen trimer","13/693","81/21003",2.33730289831631e-06,3.75429278042057e-05,2.76017019899854e-05,"Col6a1/Col18a1/Dcn/Col6a2/C1qtnf6/Lox/Col5a1/Emilin1/Col4a1/Col4a2/Col12a1/Col6a3/Col8a1",13
"CC","GO:0045177","apical part of cell","33/693","415/21003",3.27742496757118e-06,5.10483767676238e-05,3.75309589587895e-05,"Aqp1/Cd44/Psen2/Stc1/Hsd11b1/Cd300lg/Birc5/Anxa6/Myo1b/Nin/Vash1/Fzd6/Plec/Gpihbp1/App/Hsp90ab1/Slc5a7/Slco3a1/Sapcd2/Enpep/Slc2a5/Pth1r/Trf/Lmo7/Aspm/Abca7/Dchs1/Clic4/Fat4/Prkaa1/Adam17/Adgrf5/Shroom4",33
"CC","GO:0000940","condensed chromosome outer kinetochore","6/693","15/21003",4.89860622522745e-06,7.40553999931444e-05,5.4445809128689e-05,"Ndc80/Cenpf/Bub1/Plk1/Ccnb1/Cenpe",6
"CC","GO:0030027","lamellipodium","18/693","164/21003",8.41447153489147e-06,0.000123572524826692,9.08509858955199e-05,"Cd44/Plcg1/Nme2/Spata13/Myo10/Arhgap31/App/Arap3/Ablim1/Fscn1/Wasf3/Vasp/Arhgef6/Arhgef7/Ablim3/Mtss2/Dysf/Palld",18
"CC","GO:0019897","extrinsic component of plasma membrane","19/693","186/21003",1.34926089787832e-05,0.000192644472641516,0.000141632942204186,"Fmr1/Dnaja3/Yes1/Kpna2/Racgap1/Smad7/Stoml2/Kras/Iqgap1/Cdh13/Cdh5/Anxa2/Trf/Gnai2/Picalm/Hip1/Lyn/Fes/Eno1",19
"CC","GO:1990204","oxidoreductase complex","13/693","109/21003",6.25283817045449e-05,0.000868637518814489,0.000638625577010857,"Pdk1/Ndufa2/Ndufs7/Rrm2/Pdhb/Ndufa5/Ndufv2/Gpd2/Ndufb5/Bckdk/Pdha1/Ndufb10/Ndufa7",13
"CC","GO:0005911","cell-cell junction","31/693","441/21003",6.99701385525912e-05,0.000946438189895576,0.00069582492355624,"Itga5/Esam/Fhod1/Actn1/Plcg1/Anxa6/Pecam1/App/Pcdh12/Dst/Frmd4a/Sapcd2/Ect2/Iqgap3/Fscn1/Vasp/Iqgap1/Synm/Arhgef6/Cdh5/Jcad/Clic4/Pgm5/Synpo/Rasip1/Pcdh1/Adam17/Mpp7/Shroom4/Myadm/Prkcg",31
"CC","GO:0032153","cell division site","9/693","57/21003",9.59501777481777e-05,0.00126457413750162,0.000929719671028227,"Icam2/Kif20a/Rab11a/Rnd3/Myh9/Racgap1/Tubgcp4/Ect2/Cit",9
"CC","GO:0051233","spindle midzone","7/693","34/21003",0.00010210151555352,0.00131200447486273,0.000964590633781935,"App/Racgap1/Aurka/Cdca8/Plk1/Cenpe/Kif18b",7
"CC","GO:0045171","intercellular bridge","9/693","58/21003",0.000110291112935956,0.00138267395241662,0.00101654709997454,"Kif20a/Gstm5/Cep55/Tpx2/Cdca8/Kif23/Kif4/Ninl/Ehd2",9
"CC","GO:0030426","growth cone","18/693","203/21003",0.00014387109346152,0.00176070814379098,0.00129447926197207,"Fmr1/Ctsz/Nin/Clu/Nptxr/App/Hsp90ab1/Nrp1/Mapk8ip1/Fscn1/Fkbp4/Iqgap1/Arhgef7/Crtac1/Palld/Taok2/Eno1/Hnrnpr",18
"CC","GO:0000794","condensed nuclear chromosome","14/693","135/21003",0.000152919189133735,0.00182791774918,0.00134389201711165,"Sgo1/Ndc80/Sgo2a/Nek2/Nuf2/Bub1/Aurka/Rcc1/Cenpa/Plk1/Ncaph/Ccnb1/Cenpe/Rrs1",14
"CC","GO:0030427","site of polarized growth","18/693","208/21003",0.000195110000243428,0.00223853176036013,0.00164577698539686,"Fmr1/Ctsz/Nin/Clu/Nptxr/App/Hsp90ab1/Nrp1/Mapk8ip1/Fscn1/Fkbp4/Iqgap1/Arhgef7/Crtac1/Palld/Taok2/Eno1/Hnrnpr",18
"CC","GO:0022626","cytosolic ribosome","12/693","106/21003",0.00019598040703542,0.00223853176036013,0.00164577698539686,"Rpl13/Rps25/Rps5/Rplp2/Eif2a/Ppargc1a/Rps21/Rpl36/Rpl30/Rpl3/Rps15/Rps13",12
"CC","GO:0030018","Z disc","13/693","129/21003",0.0003452227267598,0.00381982098213796,0.00280834677982291,"Psen2/Actn1/Pgm2/Dst/Hdac4/Csrp1/Atp2b4/Pde4b/Synm/Pgm5/Synpo/Synpo2/Palld",13
"CC","GO:0032154","cleavage furrow","7/693","41/21003",0.000349283241557362,0.00381982098213796,0.00280834677982291,"Icam2/Kif20a/Rab11a/Myh9/Racgap1/Ect2/Cit",7
"CC","GO:0005875","microtubule associated complex","14/693","147/21003",0.000372158101259388,0.00398519300098595,0.00292992891123071,"Kif20a/Kif11/Birc5/Kif26a/Aurka/Kif2c/Cdca8/Kif22/Kif23/Kif4/Cenpe/Kif18b/Kif1b/Kifc1",14
"CC","GO:1990752","microtubule end","6/693","31/21003",0.00045919598143873,0.00481687213182668,0.00354138254213757,"Nin/Knstrn/Kif2c/Aspm/Cdk5rap2/Kif18b",6
"CC","GO:0043292","contractile fiber","18/693","225/21003",0.000506992364466544,0.00521188150671607,0.00383179492302082,"Psen2/Actn1/Myh11/Sptbn1/Pecam1/Plec/Pgm2/Dst/Hdac4/Csrp1/Atp2b4/Pde4b/Timp4/Synm/Pgm5/Synpo/Synpo2/Palld",18
"CC","GO:0150034","distal axon","25/693","369/21003",0.000588820602755953,0.00593438803561882,0.00436298444560138,"Fmr1/Aqp1/Ctsz/Esr1/Nin/Clu/Nptxr/App/Hsp90ab1/Nrp1/Mapk8ip1/Fscn1/Fkbp4/Iqgap1/Arhgef7/Ccl2/Atp1a3/Crtac1/Adora1/Penk/Palld/Taok2/Eno1/Hnrnpr/Prkcg",25
"CC","GO:0043235","receptor complex","26/693","391/21003",0.000610092554806996,0.00603053025328454,0.00443366856630995,"Acvr1b/Itga5/Ramp2/Cd44/Ptprb/App/Hsp90ab1/Abhd6/Itga7/Hspd1/Eng/Stoml2/Emilin1/Ephb4/Ret/Itpr2/Il2rg/Pth1r/Trf/Tie1/Plxnb2/Gpr160/Lyn/Itga1/Ntrk3/Taok2",26
"CC","GO:0016323","basolateral plasma membrane","18/693","230/21003",0.000656931131298352,0.00637099248089345,0.00468397767896938,"Pdgfb/Aqp1/Cd44/Cd300lg/Plec/Gpihbp1/Hsp90ab1/Slco3a1/Atp2b4/Anxa2/Pth1r/Trf/Myo1d/Ndrg4/Slc22a2/Adora1/Oscp1/Shroom4",18
"CC","GO:0019898","extrinsic component of membrane","22/693","314/21003",0.000792612498331715,0.00739372775668574,0.00543589650757768,"Fmr1/Dnaja3/Yes1/Kpna2/Racgap1/Smad7/Stoml2/Pik3r3/Kras/Iqgap1/Cdh13/Cdh5/Anxa2/Trf/Gnai2/Vps13c/Picalm/Hip1/Lyn/Fes/Eno1/Ehd2",22
"CC","GO:0031674","I band","13/693","141/21003",0.000809205676814222,0.00739372775668574,0.00543589650757768,"Psen2/Actn1/Pgm2/Dst/Hdac4/Csrp1/Atp2b4/Pde4b/Synm/Pgm5/Synpo/Synpo2/Palld",13
"CC","GO:0005765","lysosomal membrane","11/693","107/21003",0.000817382331416386,0.00739372775668574,0.00543589650757768,"Tmem79/Anxa6/Spag9/Laptm4b/Hsp90ab1/Abhd6/Cd63/Anxa2/Atp6v1g1/Clec16a/Slc48a1",11
"CC","GO:0005770","late endosome","16/693","196/21003",0.000819927008037134,0.00739372775668574,0.00543589650757768,"Rab11a/Anxa6/Slc2a4/Laptm4b/Derl1/Abhd6/Cd63/Cd1d1/Sdf4/Anxa2/Trf/Dysf/Ankrd13a/F2r/Mapk3/Clec16a",16
"CC","GO:0016324","apical plasma membrane","22/693","316/21003",0.000861469825698063,0.00763440500704835,0.00561284332895834,"Aqp1/Cd44/Psen2/Stc1/Cd300lg/Birc5/Anxa6/Plec/Gpihbp1/Hsp90ab1/Slc5a7/Slco3a1/Enpep/Slc2a5/Pth1r/Trf/Lmo7/Aspm/Abca7/Prkaa1/Adam17/Shroom4",22
"CC","GO:0098852","lytic vacuole membrane","11/693","108/21003",0.000883547894648009,0.0076730800842362,0.00564127739144132,"Tmem79/Anxa6/Spag9/Laptm4b/Hsp90ab1/Abhd6/Cd63/Anxa2/Atp6v1g1/Clec16a/Slc48a1",11
"CC","GO:0098798","mitochondrial protein complex","19/693","256/21003",0.00089569028220656,0.0076730800842362,0.00564127739144132,"Timm50/Pdk1/Ndufa2/Ndufs7/Mief1/Ndufa5/Ndufv2/Ndufb5/Mrps15/Tomm7/Malsu1/Chchd6/Bckdk/Ndufb10/Mrps35/Ndufa7/Chchd10/Suclg2/Romo1",19
"CC","GO:0005840","ribosome","17/693","220/21003",0.00105503055889274,0.00853416066184767,0.00627434707680384,"Rpl13/Rps25/Rps5/Mief1/Rplp2/Eif2a/Mrps15/Ppargc1a/Malsu1/Rps21/Mrps35/Ndufa7/Rpl36/Rpl30/Rpl3/Rps15/Rps13",17
"CC","GO:0005747","mitochondrial respiratory chain complex I","7/693","49/21003",0.00106261922637792,0.00853416066184767,0.00627434707680384,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufb5/Ndufb10/Ndufa7",7
"CC","GO:0030964","NADH dehydrogenase complex","7/693","49/21003",0.00106261922637792,0.00853416066184767,0.00627434707680384,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufb5/Ndufb10/Ndufa7",7
"CC","GO:0045271","respiratory chain complex I","7/693","49/21003",0.00106261922637792,0.00853416066184767,0.00627434707680384,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufb5/Ndufb10/Ndufa7",7
"CC","GO:0005759","mitochondrial matrix","19/693","262/21003",0.00117752149737023,0.0093114776868969,0.00684583348268685,"Clpp/Dnaja3/Pdk1/Cdk1/Mief1/Hspa9/Tyms/Hspd1/Prdx1/Mrps15/Malsu1/Bckdk/Dhx30/Alas1/Mrps35/Ccnb1/Ndufa7/Suclg2/Hspe1",19
"CC","GO:0044391","ribosomal subunit","15/693","186/21003",0.00133126786624239,0.0103677527764937,0.00762241090878814,"Rpl13/Rps25/Rps5/Mief1/Rplp2/Eif2a/Mrps15/Malsu1/Rps21/Mrps35/Rpl36/Rpl30/Rpl3/Rps15/Rps13",15
"CC","GO:0031594","neuromuscular junction","10/693","97/21003",0.00136295205745016,0.0104560799631251,0.00768734938923183,"Dnaja3/Pls3/Thbs4/Myh9/App/Slc5a7/Itga7/Hdac4/Postn/F2r",10
"CC","GO:0030017","sarcomere","15/693","188/21003",0.00148101559256646,0.011194735508517,0.00823041172958759,"Psen2/Actn1/Sptbn1/Pgm2/Dst/Hdac4/Csrp1/Atp2b4/Pde4b/Timp4/Synm/Pgm5/Synpo/Synpo2/Palld",15
"CC","GO:0005903","brush border","12/693","134/21003",0.00162952953483784,0.0121388142160384,0.00892450195281138,"Aqp1/Actn1/Myo1b/Myh11/Myh9/Slc38a2/Plec/Hsp90ab1/Flnb/Enpep/Pth1r/Myo1d",12
"CC","GO:0043209","myelin sheath","16/693","214/21003",0.00205053355887507,0.0150567749894541,0.0110697977088143,"Ubc/Nme2/Tkt/Sod1/Ndufv2/Hspa9/Hspd1/Tspan2/Prdx1/Fscn1/Itpr2/Pdha1/Anxa2/Myo1d/Atp1a3/Eno1",16
"CC","GO:0097431","mitotic spindle pole","5/693","29/21003",0.00237118600691309,0.0171660508106103,0.0126205452406494,"Nin/Aurka/Fam83d/Aspm/Cdk5rap2",5
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","6/693","42/21003",0.00240657393429076,0.0171802639197979,0.0126309947720816,"Cdk1/Ccna2/Ccne2/Ccnb2/Ccnb1/Cks2",6
"CC","GO:0009925","basal plasma membrane","6/693","43/21003",0.0027201471027639,0.018802535643435,0.0138236950563038,"Aqp1/Plec/Slco3a1/Trf/Oscp1/Shroom4",6
"CC","GO:0022627","cytosolic small ribosomal subunit","6/693","43/21003",0.0027201471027639,0.018802535643435,0.0138236950563038,"Rps25/Rps5/Eif2a/Rps21/Rps15/Rps13",6
"CC","GO:0015935","small ribosomal subunit","8/693","73/21003",0.00274356064836113,0.018802535643435,0.0138236950563038,"Rps25/Rps5/Eif2a/Mrps15/Rps21/Mrps35/Rps15/Rps13",8
"CC","GO:0005769","early endosome","18/693","263/21003",0.00294324666075755,0.0199056418898603,0.0146347029253734,"Psen2/Aph1a/Myo1b/Laptm4b/Derl1/App/Slc5a7/Nrp1/Hspd1/Cd1d1/Ret/Anxa2/Trf/Dysf/Neurl1b/Picalm/F2r/Mapk3",18
"CC","GO:0005912","adherens junction","8/693","74/21003",0.00298920378975824,0.0199311609770745,0.0146534646544537,"Esam/Frmd4a/Synm/Cdh5/Jcad/Pgm5/Mpp7/Shroom4",8
"CC","GO:0098800","inner mitochondrial membrane protein complex","11/693","126/21003",0.00305979697296443,0.0199311609770745,0.0146534646544537,"Timm50/Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufb5/Chchd6/Ndufb10/Ndufa7/Chchd10/Romo1",11
"CC","GO:0044295","axonal growth cone","6/693","44/21003",0.00306334964433635,0.0199311609770745,0.0146534646544537,"Nin/Hsp90ab1/Mapk8ip1/Fkbp4/Palld/Taok2",6
"CC","GO:0030175","filopodium","9/693","91/21003",0.00310275789491187,0.0199352194748088,0.0146564484772811,"Fmr1/Myo1b/Spata13/Myo10/Nptxr/App/Fscn1/Vasp/Palld",9
"CC","GO:0009898","cytoplasmic side of plasma membrane","13/693","164/21003",0.00315464988793228,0.0200183955851505,0.0147175998670265,"Yes1/Nptxr/Racgap1/Dst/Kras/Iqgap1/Gnai2/Hip1/Pgm5/Lyn/Fes/Shroom4/Ptp4a1",13
"CC","GO:0008305","integrin complex","5/693","32/21003",0.00370681865035122,0.0232354242229333,0.0170827714438522,"Itga5/Itga7/Emilin1/Lyn/Itga1",5
"CC","GO:0031256","leading edge membrane","12/693","149/21003",0.00393451219184169,0.02436553333261,0.0179136319197358,"Itga5/Cd44/Sptbn1/Spata13/Mtss2/Jcad/Myo1d/Abca7/Plekha1/Adora1/Robo2/Adam17",12
"CC","GO:0009897","external side of plasma membrane","25/693","426/21003",0.00415795426948115,0.0254427201727775,0.0187055837436558,"Itga5/Cd44/Slc2a4/Pecam1/Gpihbp1/Mr1/Eng/Enpep/Cd1d1/Rorc/Il2rg/Gsr/Cdh13/Cdh5/Robo4/Mcam/Trf/Tnfrsf23/Btnl9/Itga1/S1pr1/Clec14a/H2-Q10/Ulbp1/Muc16",25
"CC","GO:0030016","myofibril","15/693","211/21003",0.0044717800203874,0.0268589121117681,0.0197467733936611,"Psen2/Actn1/Sptbn1/Pgm2/Dst/Hdac4/Csrp1/Atp2b4/Pde4b/Timp4/Synm/Pgm5/Synpo/Synpo2/Palld",15
"CC","GO:0030673","axolemma","4/693","21/21003",0.00449390358290283,0.0268589121117681,0.0197467733936611,"Sptbn1/Myo1d/Adora1/Robo2",4
"CC","GO:0033646","host intracellular part","4/693","22/21003",0.0053511644960314,0.0312556653518198,0.0229792829434841,"Fmr1/Aqp1/Top2a/Gbp9",4
"CC","GO:0043656","host intracellular region","4/693","22/21003",0.0053511644960314,0.0312556653518198,0.0229792829434841,"Fmr1/Aqp1/Top2a/Gbp9",4
"CC","GO:0045178","basal part of cell","7/693","65/21003",0.00547673443143169,0.0314690018521295,0.0231361287424012,"Aqp1/Plec/Slco3a1/Trf/Itga1/Oscp1/Shroom4",7
"CC","GO:0098636","protein complex involved in cell adhesion","5/693","35/21003",0.00551013651107326,0.0314690018521295,0.0231361287424012,"Itga5/Itga7/Emilin1/Lyn/Itga1",5
"CC","GO:0044294","dendritic growth cone","3/693","12/21003",0.00629637159603442,0.0352603194499669,0.0259235197266806,"Hsp90ab1/Mapk8ip1/Taok2",3
"CC","GO:0035371","microtubule plus-end","4/693","23/21003",0.00631118558248435,0.0352603194499669,0.0259235197266806,"Knstrn/Kif2c/Cdk5rap2/Kif18b",4
"CC","GO:0098562","cytoplasmic side of membrane","13/693","181/21003",0.00719662621005036,0.0395081430711181,0.029046535659495,"Yes1/Nptxr/Racgap1/Dst/Kras/Iqgap1/Gnai2/Hip1/Pgm5/Lyn/Fes/Shroom4/Ptp4a1",13
"CC","GO:0018995","host cellular component","4/693","24/21003",0.00737895279149287,0.0395081430711181,0.029046535659495,"Fmr1/Aqp1/Top2a/Gbp9",4
"CC","GO:0033643","host cell part","4/693","24/21003",0.00737895279149287,0.0395081430711181,0.029046535659495,"Fmr1/Aqp1/Top2a/Gbp9",4
"CC","GO:0043657","host cell","4/693","24/21003",0.00737895279149287,0.0395081430711181,0.029046535659495,"Fmr1/Aqp1/Top2a/Gbp9",4
"CC","GO:0032587","ruffle membrane","7/693","69/21003",0.00758437833140895,0.0399276780958562,0.029354979390564,"Itga5/Spata13/Mtss2/Jcad/Abca7/Plekha1/Adam17",7
"CC","GO:0005884","actin filament","10/693","123/21003",0.00761267014278971,0.0399276780958562,0.029354979390564,"Dnaja3/Yes1/Actn1/Pls3/Myo1b/Smtn/Pstpip2/Tpm4/Palld/Shroom4",10
"CC","GO:0005938","cell cortex","19/693","313/21003",0.00822766328640383,0.042717362921329,0.031405966186273,"Crip2/Actn1/Ctsz/Rnd3/Ccn2/Sptbn1/Myh9/Sapcd2/Macf1/Itpr2/Tpm4/Anxa2/Mtss2/Melk/Lasp1/Hip1/Eno1/Shroom4/Myadm",19
"CC","GO:0031253","cell projection membrane","18/693","294/21003",0.00914650515716233,0.0470130365078144,0.0345641615939082,"Itga5/Aqp1/Cd44/Sptbn1/Spata13/Hsp90ab1/Enpep/Fscn1/Pth1r/Mtss2/Jcad/Myo1d/Abca7/Ndrg4/Plekha1/Adora1/Robo2/Adam17",18
"CC","GO:0070062","extracellular exosome","8/693","90/21003",0.00973861794289033,0.049560887352927,0.0364373511359836,"Aqp1/Rab11a/Clic1/Slc2a4/Cd63/Hspd1/Anxa2/Serpine1",8
"CC","GO:0072687","meiotic spindle","3/693","14/21003",0.00991854969876329,0.0499817112271013,0.0367467424340147,"Fbxo5/Aurka/Aspm",3
"CC","GO:0098862","cluster of actin-based cell projections","13/693","191/21003",0.0110311471504302,0.0546047063637481,0.0401455858787335,"Aqp1/Actn1/Pls3/Myo1b/Myh11/Myh9/Slc38a2/Plec/Hsp90ab1/Flnb/Enpep/Pth1r/Myo1d",13
"CC","GO:0005791","rough endoplasmic reticulum","8/693","92/21003",0.0110484230774899,0.0546047063637481,0.0401455858787335,"Fmr1/Hsd11b1/Derl1/App/Hspd1/Ccl2/Ckap4/Ccdc47",8
"CC","GO:0043230","extracellular organelle","9/693","113/21003",0.012538570846055,0.0610015929562479,0.0448486010061294,"Aqp1/Rab11a/Clic1/Slc2a4/Cd63/Hspd1/Gbp9/Anxa2/Serpine1",9
"CC","GO:0005746","mitochondrial respirasome","7/693","76/21003",0.0126307892907423,0.0610015929562479,0.0448486010061294,"Ndufa2/Ndufs7/Ndufa5/Ndufv2/Ndufb5/Ndufb10/Ndufa7",7
"CC","GO:0031045","dense core granule","4/693","28/21003",0.0128174553293283,0.0610015929562479,0.0448486010061294,"Aqp1/Actn1/Sod1/Penk",4
"CC","GO:0097386","glial cell projection","4/693","28/21003",0.0128174553293283,0.0610015929562479,0.0448486010061294,"Fmr1/App/Adgrg1/Abca7",4
"MF","GO:0005201","extracellular matrix structural constituent","30/683","140/20435",2.82258299538081e-16,2.19314698741089e-13,1.92232757685409e-13,"Col6a1/Col18a1/Nid1/Sparc/Dcn/Col6a2/Fbln5/Aspn/Vcan/Thbs4/Dpt/Col5a1/Fbn1/Postn/Ecm1/Tnc/Hspg2/Tinagl1/Emilin1/Eln/Bgn/Col4a1/Col4a2/Col12a1/Mmrn2/Prelp/Reln/Col6a3/Fbln2/Col8a1",30
"MF","GO:0050840","extracellular matrix binding","16/683","59/20435",5.86640181592808e-11,2.27909710548806e-08,1.99766419731867e-08,"Nid1/Sparc/Dcn/Thbs4/Itga7/Ecm1/Tinagl1/Sparcl1/Eln/Bgn/Adgrg1/Anxa2/Gpc1/Clec14a/Olfml2a/Fbln2",16
"MF","GO:1901681","sulfur compound binding","28/683","250/20435",2.38717427175616e-08,6.18278136384845e-06,5.4193043993903e-06,"Gstm5/Ccl8/Anxa6/Ccn2/Acaca/Thbs4/Tkt/Fstl1/App/Clec3b/Nrp1/Nrp2/Col5a1/Fbn1/Postn/Rcc1/Gsr/Adgrg1/Gsta4/Gns/Ccl7/Ccl2/Atp1a3/Prelp/Acacb/Lxn/Ptges/Gstp1",28
"MF","GO:0008017","microtubule binding","27/683","239/20435",3.53927644221789e-08,6.87504448900825e-06,6.02608383714467e-06,"Fmr1/Kif20a/Rab11a/Kif11/Birc5/Kif26a/Racgap1/Dst/Tubgcp4/Nusap1/Fam83d/Macf1/Kif2c/Kif22/Plk1/Kif23/Dysf/Kif4/Prc1/Cdk5rap2/Cenpe/Kif18b/Fes/Cnn3/Kif1b/Psrc1/Kifc1",27
"MF","GO:0015631","tubulin binding","32/683","336/20435",1.15803241724391e-07,1.76317154590623e-05,1.54544738901488e-05,"Fmr1/Kif20a/Rab11a/Kif11/Birc5/Kif26a/Racgap1/Dst/Tubgcp4/Nusap1/Fam83d/Pde4b/Macf1/Kif2c/Stmn1/Ppargc1a/Kif22/Plk1/Kif23/Dysf/Kif4/Prc1/Cdk5rap2/Lyn/Cenpe/Arl4c/Kif18b/Fes/Cnn3/Kif1b/Psrc1/Kifc1",32
"MF","GO:0005539","glycosaminoglycan binding","24/683","208/20435",1.36152242927122e-07,1.76317154590623e-05,1.54544738901488e-05,"Cd44/Ccl8/Anxa6/Dcn/Ccn2/Hmmr/Vcan/Thbs4/Fstl1/App/Clec3b/Nrp1/Nrp2/Eng/Col5a1/Fbn1/Postn/Bgn/Adgrg1/Gns/Ccl7/Ccl2/Prelp/Lxn",24
"MF","GO:0005518","collagen binding","12/683","68/20435",2.31339150426987e-06,0.000256786456973956,0.000225077338836482,"Pdgfb/Nid1/Sparc/Dcn/Aebp1/Aspn/Thbs4/Smad7/Sparcl1/Adgrg1/Gpc1/Itga1",12
"MF","GO:0030021","extracellular matrix structural constituent conferring compression resistance","6/683","14/20435",3.25591346784691e-06,0.000291340699943927,0.000255364672307418,"Dcn/Aspn/Vcan/Hspg2/Bgn/Prelp",6
"MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","9/683","38/20435",3.3746027020532e-06,0.000291340699943927,0.000255364672307418,"Col6a1/Col18a1/Col6a2/Col5a1/Col4a1/Col4a2/Col12a1/Col6a3/Col8a1",9
"MF","GO:0003779","actin binding","33/683","426/20435",7.41476072978832e-06,0.0005600867043177,0.000490924741168532,"Fhod1/Actn1/Pls3/Anxa6/Myo1b/Myh11/Sptbn1/Smtn/Vash1/Myo10/Myh9/Plec/Fmnl3/Ablim1/Flnb/Pstpip2/Dst/Macf1/Fscn1/Wasf3/Vasp/Tpm4/Ablim3/Mtss2/Myo1d/Inf2/Lasp1/Hip1/Synpo/Synpo2/Cnn3/Palld/Shroom4",33
"MF","GO:0003774","motor activity","16/683","131/20435",7.92915540218108e-06,0.0005600867043177,0.000490924741168532,"Kif20a/Kif11/Myo1b/Myh11/Kif26a/Myo10/Myh9/Kif2c/Kif22/Kif23/Kif4/Myo1d/Cenpe/Kif18b/Kif1b/Kifc1",16
"MF","GO:0017048","Rho GTPase binding","18/683","166/20435",1.18165395285983e-05,0.000765120934476738,0.000670640445175709,"Arhgef40/Bcr/Tnfaip1/Spata13/Sod1/Fmnl3/Pkn3/Ect2/Iqgap3/Iqgap1/Arhgef6/Arhgef7/Mtss2/Plekhg2/Inf2/Dock10/Cdc42ep1/Arhgef39",18
"MF","GO:0004713","protein tyrosine kinase activity","15/683","129/20435",2.73451696134864e-05,0.00163439975305222,0.00143257690201827,"Yes1/Map2k3/Nrp1/Nrp2/Ephb4/Ret/Wee1/Jak3/Tie1/Melk/Lyn/Fes/Ntrk3/Hipk2/Peak1",15
"MF","GO:0008201","heparin binding","16/683","155/20435",6.50208080228471e-05,0.00360865484526801,0.0031630423150964,"Ccl8/Ccn2/Thbs4/Fstl1/App/Clec3b/Nrp1/Nrp2/Col5a1/Fbn1/Postn/Adgrg1/Ccl7/Ccl2/Prelp/Lxn",16
"MF","GO:0003777","microtubule motor activity","11/683","82/20435",8.68931543235682e-05,0.00450106539396083,0.00394525409455078,"Kif20a/Kif11/Kif26a/Kif2c/Kif22/Kif23/Kif4/Cenpe/Kif18b/Kif1b/Kifc1",11
"MF","GO:0005178","integrin binding","14/683","128/20435",9.85187844373566e-05,0.00478431846923913,0.0041935298375638,"Itga5/Icam2/Actn1/Ccn2/Fbln5/Thbs4/Myh9/Itga7/Fbn1/Emilin1/Cx3cl1/Lyn/Esm1/Adam17",14
"MF","GO:0072341","modified amino acid binding","12/683","101/20435",0.000138820343499281,0.00634490628817302,0.00556140942687522,"Gstm5/Anxa6/Dhfr/Fasn/Tyms/Mark1/Gsr/Anxa2/Gsta4/Cavin2/Ptges/Gstp1",12
