"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0009897","external side of plasma membrane","19/514","426/21003",0.00916286398668747,0.0553083717750653,0.040788398976884,"Itga5/Folr1/Kit/Cr1l/Anxa1/Mr1/Capn2/Itga6/Cd1d1/Rorc/Ano1/Cdh13/Mcam/Trf/H2-K1/H2-T23/H2-Q10/H2-D1/Muc16",19
"CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","5/514","53/21003",0.0094083213210318,0.0561139164504397,0.0413824659609293,"Tmed4/Sec23a/App/Sec24a/Yipf6",5
"CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","7/514","98/21003",0.0103171671730892,0.0608105971025611,0.044846138424202,"Cav2/Alox15/Atp2a2/Syap1/Gnao1/Hip1/Gng2",7
"CC","GO:0016234","inclusion body","6/514","76/21003",0.0107684770227882,0.0627326394001963,0.0462635916156506,"Hspb7/Rad50/Clu/Edem1/Picalm/Gpx1",6
"CC","GO:0031301","integral component of organelle membrane","16/514","346/21003",0.0116803702426835,0.0672628217423499,0.0496044761667504,"Bid/P2rx5/Slc35b4/Atp6v0a1/Tap2/Cpt1a/Stx12/Cux1/Edem1/Atp13a2/Sv2a/Sgms1/Chchd10/H2-K1/H2-Q10/H2-D1",16
"MF","GO:0042608","T cell receptor binding","6/501","16/20435",1.36959021317298e-06,0.000540951983893395,0.000446653896368865,"Cd1d1/Add1/H2-K1/H2-T23/H2-Q10/H2-D1",6
"MF","GO:0050840","extracellular matrix binding","10/501","59/20435",1.53461555714438e-06,0.000540951983893395,0.000446653896368865,"Nid1/Itga7/Itga6/Tinagl1/Sparcl1/Adgrg1/Anxa2/Gpc1/Olfml2a/Lgals1",10
"MF","GO:0005201","extracellular matrix structural constituent","14/501","140/20435",9.16117454112596e-06,0.0021528760171646,0.00177758930569918,"Col6a1/Col18a1/Nid1/Fbln1/Col6a2/Adipoq/Igfbp6/Dpt/Tinagl1/Col4a6/Col4a2/Prelp/Vwa1/Col6a3",14
"MF","GO:0060090","molecular adaptor activity","18/501","229/20435",1.51902010516627e-05,0.00267727293535554,0.00221057399514985,"Cav2/Cav1/Rad50/Slc9a3r1/Anxa1/Optn/Mapk8ip1/Snap23/Stx12/Stx2/Gas6/Akap12/Spsb1/Hip1/Sh2b3/Magi1/Synpo2/Mpp7",18
"MF","GO:0030674","protein-macromolecule adaptor activity","15/501","182/20435",4.47438153456571e-05,0.00572947634761828,0.00473072104551386,"Cav2/Cav1/Rad50/Anxa1/Optn/Mapk8ip1/Snap23/Stx12/Stx2/Gas6/Akap12/Spsb1/Hip1/Sh2b3/Synpo2",15
"MF","GO:1901681","sulfur compound binding","18/501","250/20435",4.87615008307938e-05,0.00572947634761828,0.00473072104551386,"Zfp207/Anxa6/Acaca/Tkt/Fgf9/App/Cxcl13/Nrp1/Rspo1/Rcc1/Adgrg1/Gsta4/Ccl2/Atp1a3/Prelp/Acacb/Ndnf/Gstp1",18
"MF","GO:0003823","antigen binding","8/501","57/20435",7.10048216920202e-05,0.00658378523624974,0.00543610785464145,"Tap2/Tspan4/Cd1d1/Ep400/H2-K1/H2-T23/H2-Q10/H2-D1",8
"MF","GO:0043236","laminin binding","6/501","31/20435",9.21221070534034e-05,0.00658378523624974,0.00543610785464145,"Nid1/Itga7/Itga6/Tinagl1/Gpc1/Lgals1",6
"MF","GO:0004602","glutathione peroxidase activity","5/501","20/20435",9.92326631664096e-05,0.00658378523624974,0.00543610785464145,"Gpx3/Prdx6/Gstp1/Gpx1/Gpx4",5
"MF","GO:0030881","beta-2-microglobulin binding","4/501","11/20435",0.000102725727090422,0.00658378523624974,0.00543610785464145,"H2-K1/H2-T23/H2-Q10/H2-D1",4
"MF","GO:0046977","TAP binding","4/501","11/20435",0.000102725727090422,0.00658378523624974,0.00543610785464145,"Tap2/H2-K1/H2-Q10/H2-D1",4
"MF","GO:0033218","amide binding","21/501","358/20435",0.000222771415918156,0.0130878206851917,0.0108063678072579,"Ramp2/Folr1/Lbp/Acaca/Clu/Npr3/Tap2/Olfm1/Cst3/Cd1d1/Ephb2/Gsta4/Pth1r/Atp1a3/Acacb/Oxtr/Gstp1/H2-K1/H2-T23/H2-Q10/H2-D1",21
"MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","6/501","38/20435",0.000298744613409566,0.015102214761669,0.0124696151746218,"Col6a1/Col18a1/Col6a2/Col4a6/Col4a2/Col6a3",6
"MF","GO:0001883","purine nucleoside binding","21/501","366/20435",0.000299902137111157,0.015102214761669,0.0124696151746218,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Adora1/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",21
"MF","GO:0048306","calcium-dependent protein binding","8/501","71/20435",0.000338955155989297,0.0153538484875375,0.0126773844174815,"Chp1/Anxa6/Anxa1/Vldlr/S100a11/Stx2/Anxa2/S100a1",8
"MF","GO:0042277","peptide binding","18/501","293/20435",0.000355403061442853,0.0153538484875375,0.0126773844174815,"Ramp2/Lbp/Clu/Npr3/Tap2/Olfm1/Cst3/Cd1d1/Ephb2/Gsta4/Pth1r/Atp1a3/Oxtr/Gstp1/H2-K1/H2-T23/H2-Q10/H2-D1",18
"MF","GO:0044389","ubiquitin-like protein ligase binding","19/501","321/20435",0.000391634494810322,0.0153538484875375,0.0126773844174815,"Prkar2b/Bid/Gabarap/Per1/Hif1a/Vcl/Clu/Gsk3b/Cdkn1a/Sorbs1/Blzf1/Prdx6/Nek6/Spopl/Ube2j1/Ppargc1a/Gabarapl1/Ddx58/Cebpb",19
"MF","GO:0051015","actin filament binding","14/501","198/20435",0.000395576009314262,0.0153538484875375,0.0126773844174815,"Capza2/Pls3/Anxa6/Utrn/Vcl/Myo10/Myo5b/Add1/Arpc1a/Zfp185/Tpm4/Hip1/Tln2/Shroom4",14
"MF","GO:0001882","nucleoside binding","21/501","375/20435",0.00041379166136626,0.0153538484875375,0.0126773844174815,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Adora1/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",21
"MF","GO:0031625","ubiquitin protein ligase binding","18/501","302/20435",0.000509070553858369,0.0179447370235075,0.0148166324359831,"Prkar2b/Bid/Gabarap/Per1/Hif1a/Vcl/Clu/Gsk3b/Cdkn1a/Sorbs1/Blzf1/Prdx6/Nek6/Spopl/Ube2j1/Ppargc1a/Gabarapl1/Ddx58",18
"MF","GO:0019003","GDP binding","8/501","77/20435",0.000589941962071893,0.019805194440985,0.0163527771942735,"Nme2/Nras/Rragc/Arl8b/Iigp1/Rhob/Suclg2/Rap1a",8
"MF","GO:0071889","14-3-3 protein binding","5/501","29/20435",0.000633651589984225,0.0203056532244945,0.0167659966153721,"Ddit4/Zfp36l1/Prkcz/Synpo2/Ywhaq",5
"MF","GO:0032550","purine ribonucleoside binding","20/501","362/20435",0.000666818225306656,0.0204394282104866,0.0168764521095918,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",20
"MF","GO:0032549","ribonucleoside binding","20/501","365/20435",0.00073858030637769,0.0216957964998446,0.0179138118169677,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",20
"MF","GO:0019838","growth factor binding","11/501","146/20435",0.000965220981729666,0.0272192316847766,0.0224744085430108,"Col6a1/Igfbp6/Amhr2/Cxcl13/Nrp1/Igfbp5/Itga6/Gpc1/Esm1/Ntrk3/Bmpr2",11
"MF","GO:0019001","guanyl nucleotide binding","20/501","379/20435",0.00116846464760293,0.0303601968930796,0.0250678445418037,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",20
"MF","GO:0032561","guanyl ribonucleotide binding","20/501","379/20435",0.00116846464760293,0.0303601968930796,0.0250678445418037,"P2rx5/Rnf112/Anxa6/Nme2/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",20
"MF","GO:0019829","ATPase-coupled cation transmembrane transporter activity","6/501","49/20435",0.00120579505390954,0.0303601968930796,0.0250678445418037,"Atp6v0a1/Atp2a3/Atp2b4/Atp2a2/Atp6v0a4/Atp1a3",6
"MF","GO:0005525","GTP binding","19/501","355/20435",0.00130577806871587,0.0317439151187823,0.0262103547005399,"P2rx5/Rnf112/Anxa6/Ak3/Nras/Rragc/Rasl11a/Arl8b/Gnao1/Arl5a/Iigp1/Rhob/Gimap4/Sept9/Suclg2/Rap1a/Tuba1a/Ehd2/Tgtp1",19
"MF","GO:0042625","ATPase-coupled ion transmembrane transporter activity","6/501","51/20435",0.00149029286071599,0.0340554956797871,0.028118983368305,"Atp6v0a1/Atp2a3/Atp2b4/Atp2a2/Atp6v0a4/Atp1a3",6
"MF","GO:0042605","peptide antigen binding","5/501","35/20435",0.00153518171567547,0.0340554956797871,0.028118983368305,"Tap2/H2-K1/H2-T23/H2-Q10/H2-D1",5
"MF","GO:0019870","potassium channel inhibitor activity","3/501","10/20435",0.00154578136418892,0.0340554956797871,0.028118983368305,"Cav1/Nedd4l/Wnk1",3
"MF","GO:1902936","phosphatidylinositol bisphosphate binding","9/501","111/20435",0.00165028953359175,0.0352561854903693,0.029110370401156,"Alox15/Adap2/Mark1/Anxa2/Mtss2/Atp13a2/Picalm/Hip1/Plcb1",9
"MF","GO:0003779","actin binding","21/501","426/20435",0.002052982930074,0.0397644242111108,0.0328327384677033,"Capza2/Pls3/Anxa6/Utrn/Vcl/Myo10/Myo5b/Dst/Epb41l1/Cap1/Add1/Arpc1a/Zfp185/Tpm4/Mtss2/Hip1/Synpo2/Tln2/Palld/Gmfb/Shroom4",21
"MF","GO:0005388","calcium transmembrane transporter activity, phosphorylative mechanism","3/501","11/20435",0.00208692722810085,0.0397644242111108,0.0328327384677033,"Atp2a3/Atp2b4/Atp2a2",3
"MF","GO:0042610","CD8 receptor binding","3/501","11/20435",0.00208692722810085,0.0397644242111108,0.0328327384677033,"H2-K1/H2-Q10/H2-D1",3
"MF","GO:0070181","small ribosomal subunit rRNA binding","3/501","11/20435",0.00208692722810085,0.0397644242111108,0.0328327384677033,"Rps14/Cirbp/Rps13",3
"MF","GO:0015662","ion transmembrane transporter activity, phosphorylative mechanism","5/501","38/20435",0.00223502468865006,0.0414655896183761,0.0342373588039746,"Atp2a3/Atp2b4/Atp2a2/Atp6v0a4/Atp1a3",5
"MF","GO:0038024","cargo receptor activity","7/501","75/20435",0.00240779192222067,0.0435254693632197,0.035938162833685,"Lsr/Folr1/Prg4/Cd5l/Vldlr/Tinagl1/Lgals3bp",7
"MF","GO:0019199","transmembrane receptor protein kinase activity","7/501","76/20435",0.00259727563733943,0.0449127360476801,0.0370836028881928,"Kit/Amhr2/Nrp1/Ephb2/Ret/Ntrk3/Bmpr2",7
"MF","GO:0050839","cell adhesion molecule binding","14/501","241/20435",0.00261194635170906,0.0449127360476801,0.0370836028881928,"Itga5/Fbln1/Utrn/Gsk3b/Cxadr/Itga7/Tspan4/Itga6/Cd1d1/Cdh13/Nrxn2/Esm1/Tenm4/Bmpr2",14
"MF","GO:0031994","insulin-like growth factor I binding","3/501","12/20435",0.00273220074796529,0.0458619411265602,0.0378673436998698,"Igfbp6/Igfbp5/Itga6",3
"MF","GO:0022853","active ion transmembrane transporter activity","13/501","221/20435",0.00328793841448116,0.0534519894914258,0.0441343041265524,"Atp6v0a1/Slc36a1/Atp2a3/Slc4a7/Slc5a7/Slco3a1/Atp2b4/Slc2a10/Atp2a2/Slc6a13/Slco2a1/Atp6v0a4/Atp1a3",13
"MF","GO:0072341","modified amino acid binding","8/501","101/20435",0.00340645332014746,0.0534519894914258,0.0441343041265524,"Folr1/Anxa6/Mark1/Gas6/Anxa2/Gsta4/Cavin2/Gstp1",8
"MF","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","7/501","80/20435",0.00347204345508925,0.0534519894914258,0.0441343041265524,"Alox15/Adap2/Mark1/Anxa2/Mtss2/Picalm/Plcb1",7
"MF","GO:0044548","S100 protein binding","3/501","13/20435",0.00348764754128452,0.0534519894914258,0.0441343041265524,"Atp2a2/Anxa2/S100a1",3
